ID,zigbee:19_zd_WHr_O,zigbee:19_zd_WHr_I,zigbee:14_zd_WHr_O,zigbee:8_zd_WHr_O,zigbee:30_zd_WHr_I,zigbee:27_zd_WHr_I,zigbee:8_zd_WHr_I,zigbee:30_zd_WHr_O,zigbee:14_zd_WHr_I,zigbee:22_zd_WHr_O,zigbee:22_zd_WHr_I,zigbee:27_zd_WHr_O,zigbee:26_zd_WHr_O,zigbee:3_zd_WHr_O,zigbee:3_zd_WHr_I,zigbee:4_zd_WHr_I,zigbee:4_zd_WHr_O,zigbee:26_zd_WHr_I,zigbee:10_zd_WHr_O,zigbee:10_zd_WHr_I,zigbee:23_zd_WHr_O,zigbee:28_zd_WHr_I,zigbee:23_zd_WHr_I,zigbee:18_zd_WHr_I,zigbee:18_zd_WHr_O,zigbee:33_zd_WHr_O,zigbee:33_zd_WHr_I,zigbee:25_zd_WHr_I,zigbee:25_zd_WHr_O,zigbee:15_zd_WHr_O,zigbee:5_zd_WHr_O,zigbee:5_zd_WHr_I,zigbee:12_zd_WHr_O,zigbee:28_zd_WHr_O,zigbee:2_zd_WHr_I,zigbee:15_zd_WHr_I,zigbee:2_zd_WHr_O,zigbee:32_zd_WHr_I,zigbee:6_zd_WHr_I,zigbee:32_zd_WHr_O,zigbee:6_zd_WHr_O,zigbee:29_zd_WHr_I,zigbee:29_zd_WHr_O,zigbee:12_zd_WHr_I,zigbee:24_zd_WHr_O,zigbee:1_zd_WHr_I,zigbee:1_zd_WHr_O,zigbee:16_zd_WHr_O,zigbee:20_zd_WHr_O,zigbee:16_zd_WHr_I,zigbee:20_zd_WHr_I,zigbee:17_zd_WHr_O,zigbee:17_zd_WHr_I,zigbee:7_zd_WHr_I,zigbee:7_zd_WHr_O,zigbee:13_zd_WHr_I,zigbee:31_zd_WHr_O,zigbee:31_zd_WHr_I,modbus:1_mb_WHr_O,modbus:1_mb_WHr_I,zigbee:13_zd_WHr_O,zigbee:11_zd_WHr_I,zigbee:11_zd_WHr_O,zigbee:9_zd_WHr_I,zigbee:9_zd_WHr_O,zigbee:34_zd_WHr_I,zigbee:24_zd_WHr_I,zigbee:21_zd_WHr_O,zigbee:21_zd_WHr_I,zigbee:34_zd_WHr_O
2025/09/05 02:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,147,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4361,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 03:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,164,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4565,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 04:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,182,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4770,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 05:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,200,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4983,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 06:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,217,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5203,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 07:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,234,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5456,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 08:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,252,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5656,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 09:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,269,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5945,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 10:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,286,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6144,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 11:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,303,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6144,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 12:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,319,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6144,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,257644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 13:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,336,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6177,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,258140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 14:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,353,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,6503,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,260104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 15:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,370,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,7033,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,261983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 16:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,386,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,7365,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,264626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 17:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,402,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,7828,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,267365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 18:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,419,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8186,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,269013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 19:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,435,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8485,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,271576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 20:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,451,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8798,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,274313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 21:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,467,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,9160,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,276582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 22:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,484,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,9444,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,279137,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/05 23:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,500,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,9692,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,281741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 00:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,517,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,9940,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,284322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 01:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,533,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10191,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,286492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 02:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,550,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10400,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,288594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 03:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,567,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10639,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 04:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,585,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,10877,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 05:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,602,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,11174,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 06:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,619,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,11374,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 07:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,635,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,11573,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 08:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,652,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,11773,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 09:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,669,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,11972,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 10:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,685,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,12171,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 11:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,702,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,12371,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 12:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,718,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,12570,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,290441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 13:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,735,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,12766,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,291048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 14:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,752,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,13047,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,292970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 15:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,768,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,13471,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,295195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 16:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,785,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,13789,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,297223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 17:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,801,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,14105,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,299113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 18:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,817,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 19:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,834,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,302820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 20:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,851,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,305250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 21:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,868,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,307301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 22:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,886,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,309341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/06 23:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,904,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,311219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 00:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,924,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,312928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 01:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,942,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 02:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,960,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 03:00:00,nan,nan,nan,nan,0,nan,nan,0,nan,nan,nan,nan,nan,977,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 04:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 05:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,991,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 06:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1008,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 07:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1024,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 08:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1041,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 09:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1058,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 10:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1074,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 11:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1091,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 12:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1109,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2025/09/07 13:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1126,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,314002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
