IMEI;.;531564464931796;844089018975547;5819164598021;978574761137336;795691965991443;706560843117942;303223109446319;587428340019631;723869689080073;603619603655634;671049749365066;843048149864683;722308901759770;64822741699669;943394216115193;46588688365950;530332010486196;770799840978788;524354308009691;.;.;.;.;802910036211745;987820867103638;952513667615231;649128039000711;985512598979614;249708457989651;322270759063182;.;.;143004408391905;251648408130744;337627331261608;875676979462036;.;665003511841006;581605201650169;36619705881581;744899947809308;251489306782589;953875223880666;.;551599847836764;663724002498357;732336322420386;394857934061924;723962888989905;679896372351996;923321670582190;893845917793809;869617193075069;581249158224008;843360911270229;505414884951205;637957823923257;743517127810913;41545954570335;595773024461625;842615102024283;625900755793801;589683872408150;602496029605727;502477914127655;65545375520861;822148592343810;881626283988844;156003169091211
Device Name;TG2- MEDICION GENERAL;LOCAL 113 MINISO;LOCAL  109;LOCAL 111 MINISO;LOCAL 118 SUNTIME;LOCAL 205 ARGENPER;LOCAL 114 TOPI TOP;LOCAL 123 ADIDAS;LOCAL 125 ADIDAS;LOCAL 124 ADIDAS;LOCAL 112 MINISO;LOCAL 116 LA EMPAPADA;LOCAL 117;LOCAL 115 LA EMPAPADA;LOCAL 110 PORTEÃ‘OS;LOCAL 107;LOCAL 120 SUNTIME;LOCAL 119 SUNTIME;LOCAL 104 ALMACEN SERMITECH;LOCAL 102 COOLBOX;LOCAL 210 CASA IDEAS;LOCAL 211 CASA IDEAS;LOCAL 209 CASA IDEAS;RESERVA EQUIPADA LCN30;LOCAL 126;LOCAL 204;LOCAL 103 BE SIFRAH;LOCAL 121 ISADORA;LOCAL 122 TODO MODA;LOCAL 106 CALIMOD;LOCAL 105 AZALEIA;RESERVA EQUIPADA LCN25;LOCAL 212 CASA IDEAS;LOCAL 206 DOLLARCITY;LOCAL 108 MAYLIN;PISO 3 SECTOR 1B M302;PISO 3 SECTOR 1B M307;TABLERO DE DAMPERS;LOCAL 301;LOCAL 101B;LOCAL 303 ;LOCAL 203;LOCAL 202;PISO 3 SECTOR 1B M301;RESERVA EQUIPADA LCN39;LOCAL 101A STARBUCKS;LOCAL 304-305;LOCAL 312;PISO 3 SECTOR 1B M308;PISO 2 SECTOR 1B M303;PISO 3 SECTOR 1B M304;LOCAL M105;LOCAL M106;LOCAL 108B;MODULO M101;MODULO M102;LOCAL M103;LOCAL M104;LOCAL M201;LOCAL M202;LOCAL M203;LOCAL M204;PISO 3 SECTOR 1B M306;PISO 3 SECTOR 1B M305;LOCAL 208 CASA IDEAS;LOCAL 310 PIZZA HUT;LOCAL 308 KFC;LOCAL 306-307 KFC;LOCAL 201;LOCAL 313 SMARTFIT
Measurement Unit;;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh
2025-10-21 01:00:00;;5610070;NaN;3218468;NaN;640395;6510502;654221;4356992;602595;0;234609;294888;297255;35924;1869;NaN;108694;75507;2322575;NaN;NaN;NaN;NaN;17804;NaN;727776;2503643;2363164;1034776;1265095;NaN;1683662;14458230;15921;NaN;NaN;13145;NaN;28147;13402;0;NaN;NaN;NaN;598139;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1505409;1069270;0;4993838
2025-10-21 01:10:00;;5610119;NaN;3218474;NaN;640462;6510727;654232;4357089;602605;0;234673;294942;297324;35924;1869;NaN;108694;75507;2323237;NaN;NaN;NaN;NaN;17804;NaN;727812;2503770;2363181;1034789;1265107;NaN;1684089;14458468;15926;NaN;NaN;13146;NaN;28147;13402;0;NaN;NaN;NaN;598147;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1506068;1069278;0;4994322
2025-10-21 01:20:00;;5610169;NaN;3218480;NaN;640529;6510958;654244;4357186;602616;0;234746;294996;297414;35924;1869;NaN;108694;75507;2323899;NaN;NaN;NaN;NaN;17804;NaN;727848;2503817;2363198;1034803;1265120;NaN;1684482;14458696;15930;NaN;NaN;13148;NaN;28147;13402;0;NaN;NaN;NaN;598159;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1506714;1069310;0;4994838
2025-10-21 01:30:00;;5610219;NaN;3218486;NaN;640596;6511678;654253;4357283;602626;0;234795;295050;297513;35924;1869;NaN;108694;75507;2324561;NaN;NaN;NaN;NaN;17804;NaN;727884;2503833;2363215;1034817;1265132;NaN;1685074;14458991;15935;NaN;NaN;13149;NaN;28147;13402;0;NaN;NaN;NaN;598163;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1507176;1069331;0;4995341
2025-10-21 01:40:00;;5610269;NaN;3218492;NaN;640663;6511973;654264;4357380;602636;0;234899;295105;297658;35924;1869;NaN;108694;75507;2325224;NaN;NaN;NaN;NaN;17804;NaN;727920;2503849;2363228;1034830;1265142;NaN;1685513;14459217;15939;NaN;NaN;13151;NaN;28147;13402;0;NaN;NaN;NaN;598176;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1507870;1069339;0;4995829
2025-10-21 01:50:00;;5610318;NaN;3218498;NaN;640730;6512181;654275;4357477;602647;0;234961;295159;297719;35924;1869;NaN;108694;75507;2325886;NaN;NaN;NaN;NaN;17804;NaN;727956;2503866;2363250;1034844;1265155;NaN;1685923;14459447;15944;NaN;NaN;13153;NaN;28147;13402;0;NaN;NaN;NaN;598178;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1508388;1069350;0;4996305
2025-10-21 02:00:00;;5610368;NaN;3218504;NaN;640797;6512474;654287;4357574;602657;0;235024;295213;297844;35924;1869;NaN;108694;75507;2326547;NaN;NaN;NaN;NaN;17804;NaN;727991;2503884;2363267;1034857;1265168;NaN;1686430;14459741;15949;NaN;NaN;13154;NaN;28147;13402;0;NaN;NaN;NaN;598185;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1508926;1069375;0;4996799
2025-10-21 02:10:00;;5610418;NaN;3218510;NaN;640864;6512696;654297;4357671;602668;0;235087;295267;297945;35924;1869;NaN;108694;75507;2327208;NaN;NaN;NaN;NaN;17804;NaN;728027;2503970;2363285;1034871;1265181;NaN;1686809;14459997;15953;NaN;NaN;13156;NaN;28147;13402;0;NaN;NaN;NaN;598188;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168704;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1509649;1069400;0;4997279
2025-10-21 02:20:00;;5610468;NaN;3218516;NaN;640931;6512908;654307;4357768;602678;0;235142;295333;298061;35924;1869;NaN;108694;75507;2327785;NaN;NaN;NaN;NaN;17804;NaN;728063;2504115;2363302;1034884;1265193;NaN;1687200;14460260;15958;NaN;NaN;13157;NaN;28147;13402;0;NaN;NaN;NaN;598317;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1510155;1069411;0;4997773
2025-10-21 02:30:00;;5610518;NaN;3218522;NaN;640998;6513194;654318;4357865;602689;0;235194;295410;298134;35924;1869;NaN;108694;75507;2328528;NaN;NaN;NaN;NaN;17804;NaN;728099;2504272;2363319;1034898;1265205;NaN;1687713;14460609;15963;NaN;NaN;13159;NaN;28147;13402;0;NaN;NaN;NaN;598412;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1510789;1069420;0;4998267
2025-10-21 02:40:00;;5610568;NaN;3218528;NaN;641065;6513415;654330;4357968;602699;0;235269;295476;298257;35924;1869;NaN;108694;75507;2329189;NaN;NaN;NaN;NaN;17804;NaN;728135;2504398;2363337;1034912;1265217;NaN;1688134;14460842;15967;NaN;NaN;13161;NaN;28147;13402;0;NaN;NaN;NaN;598412;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1511857;1069444;0;4998770
2025-10-21 02:50:00;;5610617;NaN;3218534;NaN;641133;6513642;654340;4358068;602710;0;235346;295538;298347;35924;1869;NaN;108694;75507;2329849;NaN;NaN;NaN;NaN;17804;NaN;728171;2504484;2363354;1034925;1265226;NaN;1688598;14461102;15972;NaN;NaN;13162;NaN;28147;13402;0;NaN;NaN;NaN;598420;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1512627;1069468;0;4999269
2025-10-21 03:00:00;;5610667;NaN;3218541;NaN;641200;6513947;654351;4358165;602720;0;235424;295598;298476;35924;1869;NaN;108694;75507;2330510;NaN;NaN;NaN;NaN;17804;NaN;728207;2504502;2363372;1034939;1265242;NaN;1689115;14461463;15977;NaN;NaN;13164;NaN;28147;13402;0;NaN;NaN;NaN;598423;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1513267;1069480;0;4999752
2025-10-21 03:10:00;;5610717;NaN;3218547;NaN;641267;6514180;654362;4358262;602731;0;235498;295658;298539;35924;1869;NaN;108694;75507;2331171;NaN;NaN;NaN;NaN;17804;NaN;728243;2504516;2363389;1034952;1265254;NaN;1689522;14461710;15981;NaN;NaN;13165;NaN;28147;13402;0;NaN;NaN;NaN;598433;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1513903;1069489;0;5000264
2025-10-21 03:20:00;;5610767;NaN;3218553;NaN;641326;6514417;654373;4358361;602741;0;235561;295716;298662;35924;1869;NaN;108694;75507;2331832;NaN;NaN;NaN;NaN;17804;NaN;728279;2504535;2363406;1034966;1265266;NaN;1689931;14461985;15986;NaN;NaN;13167;NaN;28147;13402;0;NaN;NaN;NaN;598441;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1514423;1069516;0;5000746
2025-10-21 03:30:00;;5610817;NaN;3218559;NaN;641402;6514728;654383;4358459;602752;0;235624;295774;298764;35924;1869;NaN;108694;75507;2332494;NaN;NaN;NaN;NaN;17804;NaN;728315;2504551;2363424;1034980;1265279;NaN;1690438;14462357;15991;NaN;NaN;13169;NaN;28147;13402;0;NaN;NaN;NaN;598448;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1514985;1069525;0;5001219
2025-10-21 03:40:00;62667176;5610867;NaN;3218565;NaN;641470;6514964;654394;4358558;602762;0;235687;295832;298883;35924;1869;NaN;108694;75507;2333156;NaN;NaN;NaN;NaN;17804;NaN;728351;2504567;2363441;1034993;1265291;NaN;1690823;14462609;15995;NaN;NaN;13170;NaN;28147;13402;0;NaN;NaN;NaN;598454;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168705;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1515628;1069550;0;5001693
2025-10-21 03:50:00;62671323;5610917;NaN;3218571;NaN;641537;6515207;654405;4358656;602773;0;235758;295891;298946;35924;1869;NaN;108694;75507;2333815;NaN;NaN;NaN;NaN;17804;NaN;728387;2504738;2363458;1035007;1265297;NaN;1691225;14462877;16000;NaN;NaN;13172;NaN;28147;13402;0;NaN;NaN;NaN;598578;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1516337;1069561;0;5002165
2025-10-21 04:00:00;62675109;5610967;NaN;3218577;NaN;641605;6515521;654415;4358753;602783;0;235833;295949;299076;35924;1869;NaN;108694;75507;2334476;NaN;NaN;NaN;NaN;17804;NaN;728409;2504877;2363476;1035020;1265315;NaN;1691621;14463232;16005;NaN;NaN;13173;NaN;28147;13402;0;NaN;NaN;NaN;598671;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1516859;1069586;0;5002667
2025-10-21 04:10:00;62678828;5611016;NaN;3218583;NaN;641672;6515754;654426;4358851;602793;0;235905;296003;299167;35924;1869;NaN;108694;75507;2335053;NaN;NaN;NaN;NaN;17804;NaN;728459;2505018;2363486;1035034;1265326;NaN;1692142;14463459;16009;NaN;NaN;13175;NaN;28147;13402;0;NaN;NaN;NaN;598677;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1517534;1069594;0;5003132
2025-10-21 04:20:00;62682341;5611066;NaN;3218589;NaN;641739;6515980;654437;4358948;602804;0;235967;296057;299287;35924;1869;NaN;108694;75507;2335627;NaN;NaN;NaN;NaN;17804;NaN;728494;2505049;2363510;1035047;1265340;NaN;1692527;14463698;16014;NaN;NaN;13176;NaN;28147;13402;0;NaN;NaN;NaN;598681;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1518079;1069620;0;5003603
2025-10-21 04:30:00;62685967;5611116;NaN;3218595;NaN;641807;6516285;654447;4359045;602814;0;236030;296112;299357;35924;1869;NaN;108694;75507;2336368;NaN;NaN;NaN;NaN;17804;NaN;728530;2505065;2363527;1035061;1265352;NaN;1693065;14464039;16019;NaN;NaN;13178;NaN;28147;13402;0;NaN;NaN;NaN;598692;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1518532;1069630;0;5004070
2025-10-21 04:40:00;62689826;5611165;NaN;3218601;NaN;641873;6516526;654458;4359142;602825;0;236092;296166;299475;35924;1869;NaN;108694;75507;2337108;NaN;NaN;NaN;NaN;17804;NaN;728566;2505081;2363545;1035075;1265364;NaN;1693451;14464294;16023;NaN;NaN;13180;NaN;28147;13402;0;NaN;NaN;NaN;598798;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1519300;1069638;0;5004539
2025-10-21 04:50:00;62693399;5611215;NaN;3218608;NaN;641940;6516763;654469;4359239;602835;0;236157;296220;299576;35924;1869;NaN;108694;75507;2337765;NaN;NaN;NaN;NaN;17804;NaN;728602;2505097;2363562;1035088;1265376;NaN;1693834;14464513;16028;NaN;NaN;13181;NaN;28147;13402;0;NaN;NaN;NaN;598910;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1519747;1069666;0;5005011
2025-10-21 05:00:00;62697376;5611265;NaN;3218614;NaN;642007;6517454;654479;4359335;602845;0;236233;296274;299691;35924;1869;NaN;108694;75507;2338340;NaN;NaN;NaN;NaN;17804;NaN;728638;2505113;2363579;1035102;1265389;NaN;1694349;14464841;16033;NaN;NaN;13183;NaN;28147;13402;0;NaN;NaN;NaN;598942;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1520067;1069674;0;5005483
2025-10-21 05:10:00;62701080;5611314;NaN;3218620;NaN;642074;6517793;654490;4359432;602856;0;236306;296329;299755;35924;1869;NaN;108694;75507;2339079;NaN;NaN;NaN;NaN;17804;NaN;728673;2505129;2363596;1035115;1265401;NaN;1694752;14465009;16037;NaN;NaN;13184;NaN;28147;13402;0;NaN;NaN;NaN;598948;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1520994;1069699;0;5005961
2025-10-21 05:20:00;62704786;5611364;NaN;3218626;NaN;642141;6518013;654501;4359528;602866;0;236368;296386;299887;35924;1869;NaN;108694;75507;2339737;NaN;NaN;NaN;NaN;17804;NaN;728709;2505288;2363613;1035129;1265413;NaN;1695159;14465347;16042;NaN;NaN;13186;NaN;28147;13402;0;NaN;NaN;NaN;598953;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168706;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1521485;1069713;0;5006426
2025-10-21 05:30:00;62708390;5611407;NaN;3218632;NaN;642208;6518289;654511;4359625;602876;0;236427;296441;299981;35924;1869;NaN;108694;75507;2340393;NaN;NaN;NaN;NaN;17804;NaN;728745;2505427;2363631;1035142;1265425;NaN;1695544;14465630;16047;NaN;NaN;13187;NaN;28147;13402;0;NaN;NaN;NaN;598960;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1521994;1069734;0;5006900
2025-10-21 05:40:00;62712028;5611463;NaN;3218638;NaN;642274;6518496;654522;4359721;602887;0;236488;296521;300079;35924;1869;NaN;108694;75507;2341048;NaN;NaN;NaN;NaN;17804;NaN;728780;2505567;2363648;1035154;1265437;NaN;1696086;14465852;16051;NaN;NaN;13189;NaN;28147;13402;0;NaN;NaN;NaN;598968;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1522656;1069742;0;5007373
2025-10-21 05:50:00;62715697;5611512;NaN;3218644;NaN;642341;6518708;654532;4359817;602897;0;236551;296593;300167;35924;1869;NaN;108694;75507;2341704;NaN;NaN;NaN;NaN;17804;NaN;728816;2505592;2363665;1035169;1265449;NaN;1696488;14466078;16056;NaN;NaN;13190;NaN;28147;13402;0;NaN;NaN;NaN;598995;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1523148;1069766;0;5007851
2025-10-21 06:00:00;62720273;5611561;NaN;3218650;NaN;642407;6518986;654543;4359913;602907;0;236624;296658;300278;35924;1869;NaN;108694;75507;2342358;NaN;NaN;NaN;NaN;17804;NaN;728852;2505608;2363682;1035181;1265461;NaN;1696994;14467193;16061;NaN;NaN;13192;NaN;28147;13402;0;NaN;NaN;NaN;599178;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1523733;1069778;0;5008332
2025-10-21 06:10:00;62725086;5612145;NaN;3218988;NaN;642473;6519206;654553;4360009;602917;0;236698;296717;300382;35924;1869;NaN;108694;75507;2343012;NaN;NaN;NaN;NaN;17805;NaN;728887;2505624;2363697;1035194;1265473;NaN;1697368;14467643;16065;NaN;NaN;13193;NaN;28147;13402;0;NaN;NaN;NaN;599208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1524363;1069801;0;5008801
2025-10-21 06:20:00;62730858;5613088;NaN;3219874;NaN;642539;6519425;654563;4360105;602927;0;236761;296772;300468;35924;1869;NaN;108694;75507;2343669;NaN;NaN;NaN;NaN;17805;NaN;728923;2505640;2363716;1035206;1265485;NaN;1697742;14468209;16070;NaN;NaN;13195;NaN;28147;13402;0;NaN;NaN;NaN;599214;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1524892;1069813;0;5009267
2025-10-21 06:30:00;62737211;5614030;NaN;3220989;NaN;642605;6519716;654574;4360201;602938;0;236821;296826;300560;35924;1869;NaN;108694;75507;2344324;NaN;NaN;NaN;NaN;17805;NaN;728959;2505656;2363732;1035219;1265497;NaN;1698111;14469537;16075;NaN;NaN;13196;NaN;28147;13402;0;NaN;NaN;NaN;599230;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1525408;1069821;0;5009723
2025-10-21 06:40:00;62743522;5614973;NaN;3221759;NaN;642662;6519940;654584;4360297;602948;0;236850;296880;300667;35924;1869;NaN;108694;75507;2344980;NaN;NaN;NaN;NaN;17806;NaN;728994;2505672;2363749;1035231;1265509;NaN;1698613;14470597;16079;NaN;NaN;13198;NaN;28147;13402;0;NaN;NaN;NaN;599235;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1526208;1069845;0;5010201
2025-10-21 06:50:00;62750105;5615916;NaN;3222534;NaN;642737;6520177;654594;4360381;602958;0;236941;296934;300780;35924;1869;NaN;108694;75507;2345637;NaN;NaN;NaN;NaN;17815;NaN;729030;2505840;2363766;1035244;1265521;NaN;1698985;14471675;16084;NaN;NaN;13199;NaN;28147;13402;0;NaN;NaN;NaN;599290;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1526990;1069871;0;5010690
2025-10-21 07:00:00;62756015;5616857;NaN;3222818;NaN;642803;6520495;654605;4360489;602968;0;237005;296988;300841;35924;1869;NaN;108694;75507;2346296;NaN;NaN;NaN;NaN;17823;NaN;729066;2505979;2363783;1035257;1265532;NaN;1699480;14473106;16088;NaN;NaN;13201;NaN;28147;13402;0;NaN;NaN;NaN;599315;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1527725;1069879;0;5011141
2025-10-21 07:10:00;62761834;5617796;NaN;3223104;NaN;642861;6520749;654615;4360586;602978;0;237067;297043;300972;35924;1869;NaN;108694;75507;2346959;NaN;NaN;NaN;NaN;17825;NaN;729102;2506119;2363800;1035268;1265544;NaN;1699851;14474146;16093;NaN;NaN;13202;NaN;28147;13402;0;NaN;NaN;NaN;599316;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1528519;1069888;0;5011600
2025-10-21 07:20:00;62767394;5618736;NaN;3223392;NaN;642936;6520995;654626;4360683;602988;0;237129;297097;301064;35924;1869;NaN;108694;75507;2347625;NaN;NaN;NaN;NaN;17825;NaN;729137;2506137;2363817;1035282;1265556;NaN;1700221;14474847;16098;NaN;NaN;13204;NaN;28147;13402;0;NaN;NaN;NaN;599330;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1529033;1069908;0;5012056
2025-10-21 07:30:00;62773086;5619675;NaN;3223682;NaN;642995;6521331;654636;4360780;602999;0;237191;297151;301181;35924;1869;NaN;108694;75507;2348210;NaN;NaN;NaN;NaN;17825;NaN;729173;2506151;2363834;1035294;1265568;NaN;1700720;14476166;16102;NaN;NaN;13206;NaN;28147;13402;0;NaN;NaN;NaN;599339;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1529534;1069924;0;5012532
2025-10-21 07:40:00;62778786;5620613;NaN;3223970;NaN;643070;6521587;654647;4360876;603009;0;237261;297205;301255;35924;1869;NaN;108694;75507;2348964;NaN;NaN;NaN;NaN;17825;NaN;729209;2506169;2363851;1035307;1265580;NaN;1701094;14477223;16107;NaN;NaN;13207;NaN;28147;13402;0;NaN;NaN;NaN;599347;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1530276;1069948;0;5012997
2025-10-21 07:50:00;62784552;5621552;NaN;3224259;NaN;643136;6521846;654658;4360973;603019;0;237335;297260;301343;35924;1869;NaN;108703;75507;2349635;NaN;NaN;NaN;NaN;17825;NaN;729245;2506183;2363868;1035320;1265592;NaN;1701467;14478325;16112;NaN;NaN;13209;NaN;28147;13402;0;NaN;NaN;NaN;599347;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1530750;1069959;0;5013483
2025-10-21 08:00:00;62791762;5622490;NaN;3224548;NaN;643203;6523364;654668;4361070;603030;0;237407;297314;301461;35924;1869;NaN;108895;75507;2350308;NaN;NaN;NaN;NaN;17825;NaN;729281;2506201;2363885;1035332;1265604;NaN;1701837;14479812;16116;NaN;NaN;13210;NaN;28147;13402;0;NaN;NaN;NaN;599365;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1531228;1069968;0;5013956
2025-10-21 08:10:00;62799824;5623428;NaN;3224837;NaN;643269;6524777;654739;4361815;603065;0;237485;297368;301571;35924;1903;NaN;109084;75507;2350992;NaN;NaN;NaN;NaN;17825;NaN;729317;2506287;2363902;1035345;1265615;NaN;1702335;14480811;16121;NaN;NaN;13212;NaN;28147;13402;0;NaN;NaN;NaN;599381;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1531949;1069992;0;5014422
2025-10-21 08:20:00;62808317;5624366;NaN;3225127;NaN;643335;6526188;654816;4362831;603170;0;237572;297422;301669;35924;1943;NaN;109277;75507;2351688;NaN;NaN;NaN;NaN;17825;NaN;729352;2506433;2363919;1035358;1265626;NaN;1702709;14481756;16126;NaN;NaN;13213;NaN;28147;13402;0;NaN;NaN;NaN;599457;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168707;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1532404;1070019;0;5014883
2025-10-21 08:30:00;62816966;5625305;NaN;3225417;NaN;643401;6528050;654889;4363838;603240;0;237660;297476;301815;35924;1985;NaN;109471;75507;2352310;NaN;NaN;NaN;NaN;17825;NaN;729388;2506592;2363936;1035370;1265637;NaN;1703212;14483101;16130;NaN;NaN;13215;NaN;28147;13402;0;NaN;NaN;NaN;599583;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;168708;6431;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1532975;1070027;0;5015370
