"sep=;"
A;modbus:9_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:9_mb_WHr_I;modbus:9_mb_WHr_I
Device Name;TTA-1 - MEDICION EMERGENCIA;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TTA-1 - MEDICION EMERGENCIA;TTA-1 - MEDICION EMERGENCIA
Device type;;;;;;
Measurement Name;Total Delivered Active Energy;Total Delivered Active Energy;Total Delivered Reactive Energy;Total Received Reactive Energy;Total Delivered Reactive Energy;Total Received Reactive Energy
Measurement Unit;Wh;Wh;VArh;VArh;VArh;VArh
2025/10/14 05:50:00;70398938;78992220;10597418;11172384;1842782;22783076
2025/10/14 06:00:00;70401852;78997021;10598137;11172384;1842782;22784298
2025/10/14 06:10:00;70404634;79001702;10598811;11172384;1842782;22785529
2025/10/14 06:20:00;70407475;79006444;10599506;11172384;1842782;22786764
2025/10/14 06:30:00;70410437;79011307;10600235;11172384;1842782;22788006
2025/10/14 06:40:00;70413426;79016195;10600977;11172384;1842782;22789243
2025/10/14 06:50:00;70416375;79021041;10601715;11172384;1842782;22790484
2025/10/14 07:00:00;70419241;79025817;10602435;11172384;1842782;22791738
2025/10/14 07:10:00;70422103;79030571;10603152;11172384;1842782;22792994
2025/10/14 07:20:00;70424885;79035260;10603842;11172384;1842782;22794247
2025/10/14 07:30:00;70427738;79040005;10604534;11172384;1842782;22795486
2025/10/14 07:40:00;70430350;79044521;10605154;11172384;1842782;22796739
2025/10/14 07:50:00;70433191;79049255;10605861;11172384;1842782;22797996
2025/10/14 08:00:00;70435866;79053832;10606511;11172384;1842782;22799249
2025/10/14 08:10:00;70438458;79058327;10607128;11172384;1842782;22800492
2025/10/14 08:20:00;70441250;79063018;10607806;11172384;1842782;22801727
2025/10/14 08:30:00;70444088;79067753;10608529;11172384;1842782;22802982
2025/10/14 08:40:00;70446733;79072296;10609167;11172384;1842782;22804222
2025/10/14 08:50:00;70449363;79076824;10609793;11172384;1842782;22805466
2025/10/14 09:00:00;70451985;79081344;10610422;11172384;1842782;22806708
2025/10/14 09:10:00;70454671;79085928;10611059;11172384;1842782;22807943
2025/10/14 09:20:00;70457486;79090639;10611776;11172384;1842782;22809203
2025/10/14 09:30:00;70460240;79095290;10612472;11172384;1842782;22810460
2025/10/14 09:40:00;70462925;79099867;10613135;11172384;1842782;22811698
2025/10/14 09:50:00;70500000;79100000;10613900;11172384;1842782;22813100
2025/10/14 10:00:00;70500000;79100000;10614600;11172384;1842782;22814199
2025/10/14 10:10:00;70471388;79114063;10615290;11172384;1842782;22815462
2025/10/14 10:20:00;70473927;79118448;10615907;11172384;1842782;22816654
2025/10/14 10:30:00;70500000;79100000;10616600;11172384;1842782;22817900
2025/10/14 10:40:00;70479582;79127973;10617358;11172384;1842782;22819173
2025/10/14 10:50:00;70482896;79133171;10618167;11172384;1842782;22820355
2025/10/14 11:00:00;70486284;79138373;10618966;11172384;1842782;22821458
2025/10/14 11:10:00;70489938;79143915;10619786;11172384;1842782;22822576
2025/10/14 11:20:00;70493645;79149506;10620588;11172384;1842782;22823661
2025/10/14 11:30:00;70497331;79155079;10621376;11172384;1842782;22824722
2025/10/14 11:40:00;70501148;79160769;10622213;11172384;1842782;22825786
2025/10/14 11:50:00;70505193;79166701;10623119;11172384;1842782;22826845
2025/10/14 12:00:00;70509049;79172439;10623961;11172384;1842782;22827899
2025/10/14 12:10:00;70512928;79178206;10624801;11172384;1842782;22828956
2025/10/14 12:20:00;70516703;79183856;10625618;11172384;1842782;22830003
2025/10/14 12:30:00;70520727;79189752;10626476;11172384;1842782;22831010
2025/10/14 12:40:00;70524763;79195674;10627340;11172384;1842782;22832015
2025/10/14 12:50:00;70500000;79200000;10628200;11172384;1842782;22833100
2025/10/14 13:00:00;70533144;79207862;10629142;11172384;1842782;22834140
2025/10/14 13:10:00;70537369;79213936;10630049;11172384;1842782;22835174
2025/10/14 13:20:00;70541597;79220044;10630952;11172384;1842782;22836251
2025/10/14 13:30:00;70546007;79226347;10631903;11172384;1842782;22837302
2025/10/14 13:40:00;70550346;79232575;10632823;11172384;1842782;22838357
2025/10/14 13:50:00;70554749;79238870;10633760;11172384;1842782;22839423
2025/10/14 14:00:00;70559046;79245062;10634679;11172384;1842782;22840505
2025/10/14 14:10:00;70563412;79251315;10635601;11172384;1842782;22841563
2025/10/14 14:20:00;70567573;79257363;10636456;11172384;1842782;22842596
2025/10/14 14:30:00;70571899;79263573;10637358;11172384;1842782;22843622
2025/10/14 14:40:00;70576263;79269819;10638294;11172384;1842782;22844664
2025/10/14 14:50:00;70580552;79275985;10639198;11172384;1842782;22845683
2025/10/14 15:00:00;70585017;79282324;10640125;11172384;1842782;22846701
2025/10/14 15:10:00;70590295;79289482;10641244;11172384;1842782;22847677
2025/10/14 15:20:00;70596029;79297086;10642426;11172384;1842782;22848558
2025/10/14 15:30:00;70601889;79304817;10643622;11172384;1842782;22849410
2025/10/14 15:40:00;70607694;79312489;10644804;11172384;1842782;22850255
2025/10/14 15:50:00;70613540;79320202;10645996;11172384;1842782;22851111
2025/10/14 16:00:00;70619318;79327838;10647169;11172384;1842782;22851940
2025/10/14 16:10:00;70625134;79335535;10648353;11172384;1842782;22852783
2025/10/14 16:20:00;70631005;79343259;10649548;11172384;1842782;22853621
2025/10/14 16:30:00;70636810;79350939;10650738;11172384;1842782;22854470
2025/10/14 16:40:00;70642848;79358838;10651967;11172384;1842782;22855272
2025/10/14 16:50:00;70648990;79366845;10653207;11172384;1842782;22856033
2025/10/14 17:00:00;70655104;79374820;10654438;11172384;1842782;22856808
2025/10/14 17:10:00;70661056;79382627;10655650;11172384;1842782;22857634
2025/10/14 17:20:00;70667161;79390597;10656889;11172384;1842782;22858452
2025/10/14 17:30:00;70673360;79398665;10658136;11172384;1842782;22859226
2025/10/14 17:40:00;70679307;79406489;10659342;11172384;1842782;22860061
2025/10/14 17:50:00;70685418;79414465;10660581;11172384;1842782;22860863
2025/10/14 18:00:00;70691430;79422345;10661802;11172384;1842782;22861717
2025/10/14 18:10:00;70697599;79430375;10663055;11172384;1842782;22862555
2025/10/14 18:20:00;70703497;79438144;10664260;11172384;1842782;22863442
2025/10/14 18:30:00;70709504;79446021;10665482;11172384;1842782;22864294
2025/10/14 18:40:00;70715482;79453867;10666704;11172384;1842782;22865151
2025/10/14 18:50:00;70721435;79461687;10667923;11172384;1842782;22866020
2025/10/14 19:00:00;70727479;79469609;10669171;11172384;1842782;22866902
2025/10/14 19:10:00;70733729;79477723;10670435;11172384;1842782;22867716
2025/10/14 19:20:00;70739892;79485739;10671667;11172384;1842782;22868532
2025/10/14 19:30:00;70746274;79493982;10672916;11172384;1842782;22869273
2025/10/14 19:40:00;70752864;79502440;10674205;11172384;1842782;22869944
2025/10/14 19:50:00;70759297;79510731;10675466;11172384;1842782;22870640
2025/10/14 20:00:00;70765728;79519015;10676721;11172384;1842782;22871345
2025/10/14 20:10:00;70772197;79527336;10677985;11172384;1842782;22872042
2025/10/14 20:20:00;70778939;79535931;10679287;11172384;1842782;22872648
2025/10/14 20:30:00;70785332;79544187;10680538;11172384;1842782;22873383
2025/10/14 20:40:00;70791853;79552566;10681802;11172384;1842782;22874071
2025/10/14 20:50:00;70798297;79560874;10683063;11172384;1842782;22874800
2025/10/14 21:00:00;70804961;79569401;10684373;11172384;1842782;22875492
2025/10/14 21:10:00;70811528;79577832;10685667;11172384;1842782;22876226
2025/10/14 21:20:00;70818000;79586168;10686939;11172384;1842782;22876975
2025/10/14 21:30:00;70824680;79594710;10688247;11172384;1842782;22877676
2025/10/14 21:40:00;70831242;79603147;10689534;11172384;1842782;22878403
2025/10/14 21:50:00;70837810;79611559;10690820;11172384;1842782;22879148
2025/10/14 22:00:00;70844768;79620386;10692177;11172384;1842782;22879816
2025/10/14 22:10:00;70851779;79629260;10693522;11172384;1842782;22880466
2025/10/14 22:20:00;70858804;79638132;10694864;11172384;1842782;22881113
2025/10/14 22:30:00;70865994;79647204;10696233;11172384;1842782;22881754
2025/10/14 22:40:00;70873146;79656220;10697595;11172384;1842782;22882423
2025/10/14 22:50:00;70880361;79665298;10698976;11172384;1842782;22883092
2025/10/14 23:00:00;70888049;79674836;10700404;11172384;1842782;22883513
2025/10/14 23:10:00;70895691;79684365;10701834;11172384;1842782;22884043
2025/10/14 23:20:00;70903493;79694028;10703283;11172384;1842782;22884494
2025/10/14 23:30:00;70911321;79703716;10704725;11172384;1842782;22884932
2025/10/14 23:40:00;70919122;79713378;10706171;11172384;1842782;22885370
2025/10/14 23:50:00;70926808;79722914;10707590;11172384;1842782;22885823
2025/10/15 00:00:00;70934409;79732396;10709004;11172384;1842782;22886310
2025/10/15 00:10:00;70900000;79700000;10710500;11172384;1842783;22886700
2025/10/15 00:20:00;70950256;79752016;10711936;11172384;1842783;22887193
2025/10/15 00:30:00;70957825;79761404;10713340;11172384;1842783;22887662
2025/10/15 00:40:00;70965620;79771066;10714787;11172384;1842783;22888112
2025/10/15 00:50:00;70973325;79780640;10716216;11172384;1842783;22888598
2025/10/15 01:00:00;70981075;79790257;10717654;11172384;1842783;22889073
2025/10/15 01:10:00;70988748;79799802;10719089;11172384;1842783;22889603
2025/10/15 01:20:00;70996519;79809428;10720542;11172384;1842783;22890091
2025/10/15 01:30:00;71004235;79819032;10721986;11172384;1842783;22890614
2025/10/15 01:40:00;71011813;79828482;10723413;11172384;1842783;22891232
2025/10/15 01:50:00;71019477;79838025;10724858;11172384;1842783;22891853
2025/10/15 02:00:00;71027258;79847683;10726320;11172384;1842783;22892428
2025/10/15 02:10:00;71034869;79857173;10727750;11172384;1842783;22893061
2025/10/15 02:20:00;71042280;79866472;10729154;11172384;1842783;22893797
2025/10/15 02:30:00;71049824;79875900;10730576;11172384;1842783;22894480
2025/10/15 02:40:00;71057154;79885117;10731964;11172384;1842783;22895250
2025/10/15 02:50:00;71064728;79894577;10733392;11172384;1842783;22895904
2025/10/15 03:00:00;71071980;79903718;10734765;11172384;1842783;22896647
2025/10/15 03:10:00;71078442;79912071;10735990;11172384;1842783;22897503
2025/10/15 03:20:00;71084669;79920195;10737162;11172384;1842783;22898378
2025/10/15 03:30:00;71090829;79928250;10738327;11172384;1842783;22899292
2025/10/15 03:40:00;71096952;79936274;10739488;11172384;1842783;22900233
2025/10/15 03:50:00;71103159;79944369;10740655;11172384;1842783;22901080
2025/10/15 04:00:00;71109154;79952243;10741791;11172384;1842783;22901910
2025/10/15 04:10:00;71115081;79960040;10742904;11172384;1842783;22902740
2025/10/15 04:20:00;71120601;79967446;10743962;11172384;1842783;22903600
2025/10/15 04:30:00;71125762;79974486;10744958;11172384;1842783;22904509
2025/10/15 04:40:00;71130426;79981028;10745878;11172384;1842783;22905476
2025/10/15 04:50:00;71134847;79987319;10746748;11172384;1842783;22906467
2025/10/15 05:00:00;71139125;79993486;10747601;11172384;1842783;22907462
2025/10/15 05:10:00;71143091;79999323;10748419;11172384;1842783;22908505
2025/10/15 05:20:00;71146799;80004916;10749219;11172384;1842783;22909574
2025/10/15 05:30:00;71150296;80010295;10749994;11172384;1842783;22910671
2025/10/15 05:40:00;71153540;80015423;10750742;11172384;1842783;22911802
2025/10/15 05:50:00;71156764;80020527;10751501;11172384;1842783;22912926
2025/10/15 06:00:00;71159958;80025600;10752254;11172384;1842783;22914054
2025/10/15 06:10:00;71163052;80030571;10752985;11172384;1842783;22915179
2025/10/15 06:20:00;71166066;80035469;10753686;11172384;1842783;22916296
2025/10/15 06:30:00;71200000;80000000;10754400;11172384;1842783;22917400
2025/10/15 06:40:00;71172538;80045809;10755214;11172384;1842783;22918633
2025/10/15 06:50:00;71175540;80050695;10755910;11172384;1842783;22919774
2025/10/15 07:00:00;71178421;80055348;10756589;11172384;1842783;22920849
2025/10/15 07:10:00;71181596;80060409;10757339;11172384;1842783;22922002
2025/10/15 07:20:00;71184814;80065511;10758097;11172384;1842783;22923152
2025/10/15 07:30:00;71187954;80070537;10758849;11172384;1842783;22924315
2025/10/15 07:40:00;71191193;80075662;10759615;11172384;1842783;22925461
2025/10/15 07:50:00;71194364;80080721;10760373;11172384;1842783;22926628
2025/10/15 08:00:00;71197555;80085797;10761146;11172384;1842783;22927796
2025/10/15 08:10:00;71200722;80090859;10761889;11172384;1842783;22928960
2025/10/15 08:20:00;71203914;80095924;10762676;11172384;1842783;22930125
2025/10/15 08:30:00;71207143;80101040;10763457;11172384;1842783;22931291
2025/10/15 08:40:00;71210381;80106182;10764245;11172384;1842783;22932471
2025/10/15 08:50:00;71213544;80111229;10765012;11172384;1842783;22933630
2025/10/15 09:00:00;71216675;80116230;10765776;11172384;1842783;22934790
2025/10/15 09:10:00;71219987;80121417;10766571;11172384;1842783;22935927
2025/10/15 09:20:00;71223195;80126509;10767352;11172384;1842783;22937077
2025/10/15 09:30:00;71226334;80131534;10768117;11172384;1842783;22938237
2025/10/15 09:40:00;71229505;80136588;10768889;11172384;1842783;22939396
2025/10/15 09:50:00;71232680;80141638;10769660;11172384;1842783;22940553
2025/10/15 10:00:00;71235773;80146612;10770412;11172384;1842783;22941711
2025/10/15 10:10:00;71238874;80151597;10771169;11172384;1842783;22942871
2025/10/15 10:20:00;71241801;80156404;10771863;11172384;1842783;22944012
2025/10/15 10:30:00;71244911;80161393;10772622;11172384;1842783;22945158
2025/10/15 10:40:00;71247983;80166343;10773366;11172384;1842783;22946298
2025/10/15 10:50:00;71251331;80171567;10774118;11172384;1842783;22947388
2025/10/15 11:00:00;71255186;80177308;10774969;11172384;1842783;22948449
2025/10/15 11:10:00;71259293;80183285;10775850;11172384;1842783;22949478
2025/10/15 11:20:00;71263452;80189321;10776739;11172384;1842783;22950549
2025/10/15 11:30:00;71267578;80195350;10777612;11172384;1842783;22951650
2025/10/15 11:40:00;71271784;80201434;10778501;11172384;1842783;22952739
2025/10/15 11:50:00;71276018;80207558;10779400;11172384;1842783;22953832
2025/10/15 12:00:00;71280354;80213787;10780315;11172384;1842783;22954916
2025/10/15 12:10:00;71284701;80220036;10781218;11172384;1842783;22955999
2025/10/15 12:20:00;71289051;80226272;10782128;11172384;1842783;22957068
2025/10/15 12:30:00;71293413;80232519;10783020;11172384;1842783;22958095
2025/10/15 12:40:00;71297833;80238820;10783931;11172384;1842783;22959106
2025/10/15 12:50:00;71302323;80245189;10784858;11172384;1842783;22960124
2025/10/15 13:00:00;71307078;80251828;10785849;11172384;1842783;22961138
2025/10/15 13:10:00;71311676;80258303;10786803;11172384;1842783;22962136
2025/10/15 13:20:00;71316253;80264757;10787739;11172384;1842783;22963124
2025/10/15 13:30:00;71320831;80271216;10788683;11172384;1842783;22964151
2025/10/15 13:40:00;71325353;80277623;10789618;11172384;1842783;22965179
2025/10/15 13:50:00;71330004;80284154;10790576;11172384;1842783;22966191
2025/10/15 14:00:00;71334852;80290879;10791568;11172384;1842783;22967167
2025/10/15 14:10:00;71339686;80297574;10792560;11172384;1842783;22968137
2025/10/15 14:20:00;71344663;80304425;10793588;11172384;1842783;22969098
2025/10/15 14:30:00;71349508;80311152;10794584;11172384;1842783;22970076
2025/10/15 14:40:00;71354227;80317749;10795553;11172384;1842783;22971070
2025/10/15 14:50:00;71359005;80324409;10796538;11172384;1842783;22972094
2025/10/15 15:00:00;71363951;80331227;10797549;11172384;1842783;22973098
2025/10/15 15:10:00;71369867;80339025;10798775;11172384;1842783;22974037
2025/10/15 15:20:00;71376094;80347108;10800022;11172384;1842783;22974879
2025/10/15 15:30:00;71382488;80355377;10801285;11172384;1842783;22975629
2025/10/15 15:40:00;71388879;80363629;10802537;11172384;1842783;22976360
2025/10/15 15:50:00;71395138;80371752;10803765;11172384;1842783;22977139
2025/10/15 16:00:00;71401469;80379941;10805001;11172384;1842783;22977853
2025/10/15 16:10:00;71407884;80388221;10806258;11172384;1842783;22978590
2025/10/15 16:20:00;71414172;80396375;10807497;11172384;1842783;22979369
2025/10/15 16:30:00;71420508;80404571;10808735;11172384;1842783;22980092
2025/10/15 16:40:00;71427173;80413091;10810025;11172384;1842783;22980795
2025/10/15 16:50:00;71433790;80421562;10811302;11172384;1842783;22981445
2025/10/15 17:00:00;71400000;80400000;10812573;11172384;1842783;22982200
2025/10/15 17:10:00;71447022;80438566;10813871;11172384;1842783;22982890
2025/10/15 17:20:00;71453417;80446824;10815120;11172384;1842783;22983674
2025/10/15 17:30:00;71460017;80455305;10816405;11172384;1842783;22984451
2025/10/15 17:40:00;71466514;80463667;10817673;11172384;1842783;22985206
2025/10/15 17:50:00;71473081;80472021;10818934;11172384;1842783;22985845
2025/10/15 18:00:00;71479539;80480354;10820194;11172384;1842783;22986663
2025/10/15 18:10:00;71486078;80488765;10821466;11172384;1842783;22987438
2025/10/15 18:20:00;71492521;80497094;10822721;11172384;1842783;22988262
2025/10/15 18:30:00;71498939;80505389;10823973;11172384;1842783;22989099
2025/10/15 18:40:00;71505518;80513840;10825251;11172384;1842783;22989906
2025/10/15 18:50:00;71512053;80522249;10826525;11172384;1842783;22990699
2025/10/15 19:00:00;71518618;80530686;10827797;11172384;1842783;22991495
2025/10/15 19:10:00;71525101;80539035;10829050;11172384;1842783;22992308
2025/10/15 19:20:00;71531718;80547505;10830318;11172384;1842783;22993044
2025/10/15 19:30:00;71538311;80555990;10831592;11172384;1842783;22993789
2025/10/15 19:40:00;71544881;80564418;10832852;11172384;1842783;22994527
2025/10/15 19:50:00;71551584;80573009;10834138;11172384;1842783;22995258
2025/10/15 20:00:00;71558342;80581632;10835437;11172384;1842783;22995958
2025/10/15 20:10:00;71565046;80590193;10836736;11172384;1842783;22996658
2025/10/15 20:20:00;71571772;80598767;10838025;11172384;1842783;22997336
2025/10/15 20:30:00;71578539;80607394;10839324;11172384;1842783;22998039
2025/10/15 20:40:00;71585266;80615997;10840617;11172384;1842783;22998769
2025/10/15 20:50:00;71592076;80624691;10841921;11172384;1842783;22999435
2025/10/15 21:00:00;71598958;80633408;10843229;11172384;1842783;23000120
2025/10/15 21:10:00;71605815;80642141;10844538;11172384;1842783;23000825
2025/10/15 21:20:00;71612712;80650913;10845856;11172384;1842783;23001549
2025/10/15 21:30:00;71619633;80659697;10847176;11172384;1842783;23002279
2025/10/15 21:40:00;71626662;80668592;10848512;11172384;1842783;23002932
2025/10/15 21:50:00;71633863;80677660;10849891;11172384;1842783;23003599
2025/10/15 22:00:00;71600000;80700000;10851200;11172384;1842783;23004200
2025/10/15 22:10:00;71648091;80695667;10852601;11172384;1842783;23004898
2025/10/15 22:20:00;71655083;80704527;10853936;11172384;1842783;23005607
2025/10/15 22:30:00;71661908;80713203;10855239;11172384;1842783;23006325
2025/10/15 22:40:00;71668863;80722001;10856567;11172384;1842783;23007026
2025/10/15 22:50:00;71676068;80731075;10857929;11172384;1842783;23007690
2025/10/15 23:00:00;71683816;80740678;10859374;11172384;1842783;23008128
2025/10/15 23:10:00;71691604;80750324;10860815;11172384;1842783;23008545
2025/10/15 23:20:00;71699286;80759853;10862231;11172384;1842783;23008914
2025/10/15 23:30:00;71707185;80769595;10863688;11172384;1842783;23009229
2025/10/15 23:40:00;71714876;80779130;10865108;11172384;1842784;23009589
2025/10/15 23:50:00;71722566;80788649;10866531;11172384;1842784;23009932
2025/10/16 00:00:00;71730457;80798399;10867990;11172384;1842784;23010282
2025/10/16 00:10:00;71738152;80807944;10869409;11172384;1842784;23010637
2025/10/16 00:20:00;71745960;80817594;10870852;11172384;1842784;23010968
2025/10/16 00:30:00;71753622;80827104;10872268;11172384;1842784;23011321
2025/10/16 00:40:00;71761341;80836670;10873694;11172384;1842784;23011662
2025/10/16 00:50:00;71769071;80846248;10875128;11172384;1842784;23012002
2025/10/16 01:00:00;71776852;80855882;10876564;11172384;1842785;23012378
2025/10/16 01:10:00;71784444;80865302;10877974;11172384;1842785;23012804
2025/10/16 01:20:00;71792080;80874794;10879409;11172384;1842785;23013239
2025/10/16 01:30:00;71799664;80884277;10880842;11172384;1842785;23013766
2025/10/16 01:40:00;71807090;80893561;10882250;11172384;1842785;23014321
2025/10/16 01:50:00;71814466;80902749;10883646;11172384;1842785;23014900
2025/10/16 02:00:00;71821989;80912130;10885064;11172384;1842785;23015403
2025/10/16 02:10:00;71829454;80921473;10886480;11172384;1842785;23015941
2025/10/16 02:20:00;71836998;80930873;10887894;11172384;1842785;23016377
2025/10/16 02:30:00;71844483;80940214;10889299;11172384;1842785;23016810
2025/10/16 02:40:00;71851971;80949561;10890705;11172384;1842785;23017213
2025/10/16 02:50:00;71859541;80958983;10892123;11172384;1842785;23017577
2025/10/16 03:00:00;71866893;80968200;10893506;11172384;1842785;23018028
2025/10/16 03:10:00;71873316;80976494;10894711;11172384;1842785;23018717
2025/10/16 03:20:00;71879475;80984525;10895879;11172384;1842785;23019489
2025/10/16 03:30:00;71885537;80992465;10897021;11172384;1842785;23020308
2025/10/16 03:40:00;71891770;81000571;10898188;11172384;1842785;23021045
2025/10/16 03:50:00;71897765;81008439;10899333;11172384;1842785;23021855
2025/10/16 04:00:00;71903960;81016511;10900495;11172384;1842785;23022610
2025/10/16 04:10:00;71909937;81024366;10901625;11172384;1842785;23023388
2025/10/16 04:20:00;71915586;81031878;10902699;11172384;1842785;23024243
2025/10/16 04:30:00;71920873;81039064;10903719;11172384;1842785;23025131
2025/10/16 04:40:00;71925466;81045533;10904614;11172384;1842785;23026114
2025/10/16 04:50:00;71929645;81051596;10905439;11172384;1842785;23027141
2025/10/16 05:00:00;71933731;81057571;10906250;11172384;1842785;23028177
2025/10/16 05:10:00;71937524;81063252;10907035;11172384;1842785;23029245
2025/10/16 05:20:00;71940894;81068507;10907752;11172384;1842785;23030350
2025/10/16 05:30:00;71943918;81073410;10908433;11172384;1842785;23031489
2025/10/16 05:40:00;71946794;81078169;10909115;11172384;1842785;23032650
2025/10/16 05:50:00;71949546;81082807;10909760;11172384;1842785;23033808
2025/10/16 06:00:00;71952287;81087434;10910439;11172384;1842785;23034986
2025/10/16 06:10:00;71955076;81092098;10911120;11172384;1842785;23036168
2025/10/16 06:20:00;71957914;81096818;10911812;11172384;1842785;23037347
2025/10/16 06:30:00;71960752;81101540;10912517;11172384;1842785;23038525
2025/10/16 06:40:00;71963559;81106241;10913221;11172384;1842785;23039702
2025/10/16 06:50:00;71966376;81110929;10913933;11172384;1842785;23040888
2025/10/16 07:00:00;71969184;81115626;10914645;11172384;1842785;23042077
2025/10/16 07:10:00;71972005;81120331;10915359;11172384;1842785;23043268
2025/10/16 07:20:00;71974707;81124925;10916000;11172384;1842785;23044442
2025/10/16 07:30:00;71977463;81129568;10916686;11172384;1842785;23045646
2025/10/16 07:40:00;71980363;81134364;10917403;11172384;1842785;23046849
2025/10/16 07:50:00;72000000;81100000;10918200;11172384;1842785;23048200
2025/10/16 08:00:00;71986088;81100000;10918826;11172384;1842785;23049300
2025/10/16 08:10:00;71988876;81148575;10919508;11172384;1842785;23050514
2025/10/16 08:20:00;71991465;81153058;10920136;11172384;1842785;23051736
2025/10/16 08:30:00;71994274;81157756;10920823;11172384;1842785;23052945
2025/10/16 08:40:00;71997082;81162411;10921529;11172384;1842785;23054136
2025/10/16 08:50:00;71999893;81167110;10922210;11172384;1842785;23055348
2025/10/16 09:00:00;72002665;81171763;10922916;11172384;1842785;23056585
2025/10/16 09:10:00;72005393;81176387;10923620;11172384;1842785;23057821
2025/10/16 09:20:00;72007972;81180856;10924265;11172384;1842785;23059058
2025/10/16 09:30:00;72010699;81185472;10924972;11172384;1842785;23060297
2025/10/16 09:40:00;72013282;81189946;10925598;11172384;1842785;23061522
2025/10/16 09:50:00;72015939;81194493;10926258;11172384;1842785;23062756
2025/10/16 10:00:00;72018640;81199088;10926952;11172384;1842785;23064020
2025/10/16 10:10:00;72000000;81200000;10927700;11172384;1842785;23065400
2025/10/16 10:20:00;72023725;81207956;10928210;11172384;1842785;23066505
2025/10/16 10:30:00;72026200;81212353;10928812;11172384;1842785;23067772
2025/10/16 10:40:00;72028614;81216629;10929398;11172384;1842785;23068979
2025/10/16 10:50:00;72031669;81221570;10930128;11172384;1842785;23070163
2025/10/16 11:00:00;72035046;81226833;10930911;11172384;1842785;23071320
2025/10/16 11:10:00;72038554;81232222;10931687;11172384;1842785;23072445
2025/10/16 11:20:00;72042414;81237963;10932535;11172384;1842785;23073529
2025/10/16 11:30:00;72046293;81243722;10933399;11172384;1842785;23074601
2025/10/16 11:40:00;72050041;81249363;10934219;11172384;1842785;23075660
2025/10/16 11:50:00;72053947;81255145;10935079;11172384;1842785;23076723
2025/10/16 12:00:00;72057815;81260893;10935926;11172384;1842785;23077786
2025/10/16 12:10:00;72061656;81266623;10936756;11172384;1842785;23078847
2025/10/16 12:20:00;72065518;81272364;10937593;11172384;1842785;23079896
2025/10/16 12:30:00;72069504;81278229;10938447;11172384;1842785;23080916
2025/10/16 12:40:00;72073325;81283896;10939256;11172384;1842785;23081922
2025/10/16 12:50:00;72076623;81288876;10939952;11172384;1842785;23082822
2025/10/16 13:00:00;72080703;81294799;10940822;11172384;1842785;23083829
2025/10/16 13:10:00;72084888;81300858;10941712;11172384;1842785;23084848
2025/10/16 13:20:00;72088993;81306841;10942585;11172384;1842785;23085865
2025/10/16 13:30:00;72093162;81312891;10943490;11172384;1842785;23086912
2025/10/16 13:40:00;72097331;81318952;10944400;11172384;1842785;23087971
2025/10/16 13:50:00;72101553;81325050;10945321;11172384;1842785;23089028
2025/10/16 14:00:00;72105798;81331178;10946241;11172384;1842785;23090076
2025/10/16 14:10:00;72109959;81337139;10947140;11172384;1842785;23091058
2025/10/16 14:20:00;72114507;81343560;10948108;11172384;1842785;23092053
2025/10/16 14:30:00;72118488;81349337;10948987;11172384;1842785;23093028
2025/10/16 14:40:00;72122325;81354926;10949834;11172384;1842785;23094024
2025/10/16 14:50:00;72125687;81359939;10950595;11172384;1842785;23094957
2025/10/16 15:00:00;72130076;81366209;10951507;11172384;1842785;23095961
2025/10/16 15:10:00;72134428;81372345;10952404;11172384;1842786;23096877
2025/10/16 15:20:00;72139934;81379724;10953560;11172384;1842786;23097804
2025/10/16 15:30:00;72146032;81387697;10954801;11172384;1842786;23098614
2025/10/16 15:40:00;72151984;81395515;10956010;11172384;1842786;23099412
2025/10/16 15:50:00;72157876;81403270;10957208;11172384;1842786;23100235
2025/10/16 16:00:00;72163855;81411119;10958428;11172384;1842786;23101050
2025/10/16 16:10:00;72169798;81418924;10959635;11172384;1842786;23101844
2025/10/16 16:20:00;72175749;81426745;10960849;11172384;1842786;23102674
2025/10/16 16:30:00;72181647;81434514;10962046;11172384;1842786;23103525
2025/10/16 16:40:00;72187868;81442599;10963296;11172384;1842786;23104308
2025/10/16 16:50:00;72193870;81450470;10964506;11172384;1842786;23105117
2025/10/16 17:00:00;72199940;81458414;10965730;11172384;1842786;23105964
2025/10/16 17:10:00;72205760;81466126;10966925;11172384;1842786;23106883
2025/10/16 17:20:00;72211725;81473974;10968141;11172384;1842786;23107780
2025/10/16 17:30:00;72217627;81481760;10969343;11172384;1842786;23108689
2025/10/16 17:40:00;72223621;81489637;10970563;11172384;1842786;23109600
2025/10/16 17:50:00;72229587;81497493;10971783;11172384;1842786;23110525
2025/10/16 18:00:00;72235545;81505332;10972994;11172384;1842786;23111404
2025/10/16 18:10:00;72241367;81513031;10974183;11172384;1842786;23112294
2025/10/16 18:20:00;72247074;81520611;10975350;11172384;1842786;23113183
2025/10/16 18:30:00;72253028;81528442;10976557;11172384;1842786;23114040
2025/10/16 18:40:00;72259021;81536295;10977771;11172384;1842786;23114891
2025/10/16 18:50:00;72265158;81544306;10979006;11172384;1842786;23115707
2025/10/16 19:00:00;72271038;81552067;10980198;11172384;1842786;23116567
2025/10/16 19:10:00;72277190;81560085;10981415;11172384;1842786;23117331
